player_id,position,team,career_seasons,career_games,career_total_points,career_points_per_game,games_per_season,best_season_points,worst_season_points,recent_avg_ppg,career_trend,team_offensive_strength,team_scoring_environment,high_scoring_offense,player_name,career_rush_attempts_per_game,career_rush_yards_per_game,career_rush_tds_per_game,recent_rush_upside,rush_trend_improving,high_rush_game_frequency,has_elite_rushing_ceiling,mobility_score,career_receptions_per_game,career_receiving_yards_per_game,career_receiving_tds_per_game,estimated_target_share,pass_catching_role,workload_intensity,three_down_back_score,yards_per_touch,red_zone_efficiency,receiving_te_role,target_share_estimate,red_zone_priority,te_ceiling_score,consistent_target_role,wr1_potential,red_zone_role,yards_per_reception,big_play_ability,target_quality_score
00-0036900,WR,CIN,4,69,2320.520010918379,33.63072479591853,17.25,678.0000030994415,477.2200060784817,35.00666694478555,0.0,0.5897839100392557,0,0,Ja'Marr Chase,,,,,,,,,6.3768115942028984,87.14492753623189,0.7536231884057971,8.927536231884057,,,,,,,,,,,1.0,1.0,13.665909090909091,0.7,0.9644242424242424
00-0039722,WR,NE,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47687037161332957,0,0,JaQuae Jackson,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039336,WR,KC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5854570056808311,0,0,Jaaron Hayek,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038843,WR,PIT,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5064925933677106,0,0,Jacob Copeland,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039365,WR,SF,1,3,22.19999998807907,7.399999996026357,3.0,22.19999998807907,22.19999998807907,7.399999996026357,0.5,0.5704988891738156,0,0,Jacob Cowing,,,,,,,,,1.3333333333333333,26.666666666666668,0.0,2.4,,,,,,,,,,,0.0,0.0,20.0,1.0,0.5800000000000001
00-0036918,WR,PHI,1,1,4.100000023841858,4.100000023841858,1.0,4.100000023841858,4.100000023841858,4.100000023841858,0.5,0.6846089760127168,0,0,Jacob Harris,,,,,,,,,1.0,6.0,0.0,1.8,,,,,,,,,,,0.0,0.0,6.0,0.0,0.29500000000000004
00-0039604,WR,MIA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5058645846225942,0,0,Jadon Janke,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039659,WR,CLE,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47064408658036305,0,0,Jaelen Gill,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0036877,WR,SEA,3,11,36.30000014603138,3.30000001327558,3.6666666666666665,22.90000021457672,4.100000023841858,3.3499999828636646,0.0,0.5821692315342908,0,0,Jaelon Darden,,,,,,,,,0.8181818181818182,6.818181818181818,0.0,1.4727272727272729,,,,,,,,,,,0.0,0.0,8.333333333333334,0.0,0.3326767676767677
00-0037741,WR,PHI,3,45,557.100007712841,12.380000171396468,15.0,243.3000030517578,105.70000159740448,10.57575771664128,0.0,0.6846089760127168,0,0,Jahan Dotson,,,,,,,,,2.3555555555555556,29.11111111111111,0.3333333333333333,4.24,,,,,,,,,,,0.0,0.6,12.358490566037736,0.7,0.6475597484276729
00-0038752,WR,SEA,2,25,153.1000002026558,6.124000008106232,12.5,95.90000039339066,57.19999980926514,6.124000008106232,0.5,0.5821692315342908,0,0,Jake Bobo,,,,,,,,,1.28,12.12,0.12,2.3040000000000003,,,,,,,,,,,0.0,0.0,9.46875,0.0,0.4253
00-0032791,WR,ATL,6,51,492.1000059619546,9.649019724744207,8.5,159.8000030517578,0.6000000014901161,10.823809714544387,1.0,0.5093827169813491,0,0,Jakeem Grant,,,,,,,,,1.9607843137254901,22.352941176470587,0.13725490196078433,3.5294117647058822,,,,,,,,,,,0.0,0.0,11.4,0.4,0.5687058823529412
00-0034960,WR,LV,6,85,1880.5999969542027,22.12470584652003,14.166666666666666,400.4999969005585,117.9000015258789,25.115483675272234,1.0,0.493508334241364,0,0,Jakobi Meyers,,,,,,,,,4.694117647058824,54.49411764705882,0.25882352941176473,7.041176470588235,,,,,,,,,,,0.6,0.3,11.609022556390977,0.4,0.8376621701312104
00-0038640,WR,DAL,2,15,87.10000085830688,5.806666723887125,7.5,61.70000076293945,25.40000009536743,5.806666723887125,0.5,0.6184888892756937,0,0,Jalen Brooks,,,,,,,,,1.2,16.066666666666666,0.06666666666666667,2.16,,,,,,,,,,,0.0,0.0,13.38888888888889,0.7,0.5190370370370371
00-0036858,WR,CLE,1,1,4.199999988079071,4.199999988079071,1.0,4.199999988079071,4.199999988079071,4.199999988079071,0.5,0.47064408658036305,0,0,Jalen Camp,,,,,,,,,1.0,7.0,0.0,1.8,,,,,,,,,,,0.0,0.0,7.0,0.0,0.32166666666666666
00-0039491,WR,CAR,1,11,163.5599992275238,14.8690908388658,11.0,163.5599992275238,163.5599992275238,14.8690908388658,0.5,0.40203040952919517,0,0,Jalen Coker,,,,,,,,,2.909090909090909,43.45454545454545,0.18181818181818182,4.654545454545455,,,,,,,,,,,0.3,0.3,14.9375,1.0,0.7474242424242425
00-0035414,WR,LV,5,42,387.60000133514404,9.228571460360573,8.4,170.19999933242798,0.0,6.588888857099745,0.0,0.493508334241364,0,0,Jalen Guyton,,,,,,,,,1.6904761904761905,26.476190476190474,0.16666666666666666,3.0428571428571427,,,,,,,,,,,0.0,0.3,15.661971830985916,1.0,0.6282142857142857
00-0039855,WR,TB,1,14,230.00000095367432,16.428571496691024,14.0,230.00000095367432,230.00000095367432,16.428571496691024,0.5,0.6480371805809629,0,0,Jalen McMillan,,,,,,,,,2.7857142857142856,35.857142857142854,0.5714285714285714,4.457142857142857,,,,,,,,,,,0.3,1.0,12.871794871794872,0.7,0.6775335775335776
00-0038740,WR,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6184888892756937,0,0,Jalen Moreno-Cropper,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0037291,WR,MIN,3,23,249.10000240802765,10.83043488730555,7.666666666666667,184.3000007867813,11.400000095367432,10.872222271230486,1.0,0.6606452850165233,0,0,Jalen Nailor,,,,,,,,,1.8695652173913044,28.47826086956522,0.30434782608695654,3.365217391304348,,,,,,,,,,,0.0,0.6,15.232558139534884,1.0,0.6523913043478261
00-0036387,WR,LAC,5,55,430.0999988913536,7.819999979842793,11.0,151.30000066757202,31.69999998807907,4.825000014156103,0.0,0.48922604332965175,0,0,Jalen Reagor,,,,,,,,,1.5818181818181818,18.89090909090909,0.10909090909090909,2.847272727272727,,,,,,,,,,,0.0,0.0,11.942528735632184,0.4,0.5320128874956461
00-0037666,WR,DAL,3,33,367.5000011920929,11.136363672487663,11.0,254.5,6.200000047683716,11.654838746593844,1.0,0.6184888892756937,0,0,Jalen Tolbert,,,,,,,,,2.212121212121212,26.96969696969697,0.2727272727272727,3.9818181818181815,,,,,,,,,,,0.0,0.3,12.191780821917808,0.7,0.6237505188875052
00-0037387,WR,BUF,1,4,20.5,5.125,4.0,20.5,20.5,5.125,0.5,0.6374409368632482,0,0,Jalen Virgil,,,,,,,,,0.5,18.75,0.25,0.9,,,,,,,,,,,0.0,0.3,37.5,1.0,0.4675
00-0038681,WR,GB,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.556550303718538,0,0,Jalen Wayne,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038938,WR,NYG,2,23,135.00000286102295,5.8695653417836064,11.5,105.80000305175781,29.199999809265137,5.8695653417836064,0.5,0.443400001319199,0,0,Jalin Hyatt,,,,,,,,,1.3478260869565217,18.91304347826087,0.0,2.4260869565217393,,,,,,,,,,,0.0,0.0,14.03225806451613,1.0,0.5561500701262273
00-0039439,WR,DET,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.58840327803872,0,0,Jalon Calhoun,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0033572,WR,PIT,4,43,387.19999937713146,9.004651148305383,10.75,132.69999980926514,54.69999957084656,8.58333332526187,1.0,0.5064925933677106,0,0,Jamal Agnew,,,,,,,,,1.7906976744186047,17.13953488372093,0.11627906976744186,3.2232558139534886,,,,,,,,,,,0.0,0.0,9.571428571428571,0.0,0.49698228128460686
00-0039379,WR,CLE,1,6,11.700000047683716,1.950000007947286,6.0,11.700000047683716,11.700000047683716,1.950000007947286,0.5,0.47064408658036305,0,0,Jamari Thrash,,,,,,,,,0.5,3.6666666666666665,0.0,0.9,,,,,,,,,,,0.0,0.0,7.333333333333333,0.0,0.2630555555555556
00-0036133,WR,CLE,5,21,126.90000069141388,6.042857175781613,4.2,70.20000076293945,0.0,2.650000035762787,0.0,0.47064408658036305,0,0,James Proche,,,,,,,,,1.3333333333333333,14.238095238095237,0.09523809523809523,2.4,,,,,,,,,,,0.0,0.0,10.678571428571429,0.4,0.46476190476190476
00-0037240,WR,DET,3,37,555.199999332428,15.005405387362918,12.333333333333334,357.69999980926514,19.09999990463257,17.29354836863856,1.0,0.58840327803872,0,0,Jameson Williams,,,,,,,,,2.4324324324324325,39.027027027027025,0.2702702702702703,4.378378378378379,,,,,,,,,,,0.0,0.3,16.044444444444444,1.0,0.7283783783783784
00-0031941,WR,WAS,10,114,2069.620013102889,18.154561518446396,11.4,356.2000030577183,25.0,9.769230842590332,0.0,0.5530374281671313,0,0,Jamison Crowder,,,,,,,,,3.912280701754386,43.35087719298246,0.2894736842105263,6.259649122807018,,,,,,,,,,,0.3,0.3,11.080717488789238,0.4,0.7649594839115728
00-0038671,WR,PIT,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5064925933677106,0,0,Jaray Jenkins,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038728,WR,HOU,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.47662751478437715,0,0,Jared Wayne,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038492,WR,KC,1,4,26.09999990463257,6.524999976158142,4.0,26.09999990463257,26.09999990463257,6.524999976158142,0.5,0.5854570056808311,0,0,Jason Brownlee,,,,,,,,,1.25,14.0,0.25,2.25,,,,,,,,,,,0.0,0.3,11.2,0.4,0.4674166666666666
00-0036259,WR,SF,4,64,857.6400014981627,13.400625023408793,16.0,373.0,149.3400022611022,17.411333408703406,1.0,0.5704988891738156,0,0,Jauan Jennings,,,,,,,,,2.734375,33.734375,0.21875,4.375,,,,,,,,,,,0.3,0.3,12.337142857142856,0.7,0.6571154761904763
00-0039853,WR,NE,1,4,4.700000047683716,1.175000011920929,4.0,4.700000047683716,4.700000047683716,1.175000011920929,0.5,0.47687037161332957,0,0,Javon Baker,,,,,,,,,0.25,3.0,0.0,0.45,,,,,,,,,,,0.0,0.0,12.0,0.4,0.35375000000000006
00-0039605,WR,HOU,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47662751478437715,0,0,Jaxon Janke,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038543,WR,SEA,2,34,742.8000029325485,21.847058909780838,17.0,469.4999998807907,273.3000030517578,21.847058909780838,0.5,0.5821692315342908,0,0,Jaxon Smith-Njigba,,,,,,,,,4.794117647058823,51.705882352941174,0.3235294117647059,7.1911764705882355,,,,,,,,,,,0.6,0.6,10.785276073619633,0.4,0.8269455972573079
00-0039146,WR,GB,2,36,716.200005531311,19.894444598091972,18.0,371.1000032424927,345.10000228881836,19.894444598091972,0.5,0.556550303718538,0,0,Jayden Reed,,,,,,,,,3.5277777777777777,48.083333333333336,0.3888888888888889,5.644444444444445,,,,,,,,,,,0.3,0.6,13.62992125984252,0.7,0.7867979002624672
00-0039664,WR,LAC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48922604332965175,0,0,Jaylen Johnson,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0036613,WR,MIA,4,64,1564.7000046372414,24.448437572456896,16.0,464.80000001192093,275.90000462532043,21.650000150998434,0.0,0.5058645846225942,0,0,Jaylen Waddle,,,,,,,,,4.90625,66.046875,0.328125,7.359375,,,,,,,,,,,0.6,0.6,13.461783439490446,0.7,0.9109340167197452
00-0039479,WR,MIA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5058645846225942,0,0,Je'Quan Burton,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039536,WR,LV,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.493508334241364,0,0,Jeff Foreman,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0035510,WR,ARI,4,24,149.0000006183982,6.208333359099925,6.0,68.20000076293945,4.700000047683716,5.073333320518334,1.0,0.48832631670687976,0,0,Jeff Smith,,,,,,,,,1.4166666666666667,17.75,0.0,2.5500000000000003,,,,,,,,,,,0.0,0.0,12.529411764705882,0.7,0.5253676470588236
00-0039810,WR,CIN,1,4,24.699999809265137,6.174999952316284,4.0,24.699999809265137,24.699999809265137,6.174999952316284,0.5,0.5897839100392557,0,0,Jermaine Burton,,,,,,,,,1.0,26.75,0.0,1.8,,,,,,,,,,,0.0,0.0,26.75,1.0,0.535
00-0039614,WR,NO,1,1,0.3999999985098839,0.3999999985098839,1.0,0.3999999985098839,0.3999999985098839,0.3999999985098839,0.5,0.45162291740532967,0,0,Jermaine Jackson,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0036407,WR,CLE,5,74,1475.000008404255,19.932432546003444,14.8,428.9000015258789,165.00000077486038,20.59696983568596,1.0,0.47064408658036305,0,0,Jerry Jeudy,,,,,,,,,4.0675675675675675,57.86486486486486,0.21621621621621623,6.101351351351351,,,,,,,,,,,0.6,0.3,14.225913621262459,1.0,0.8369590479183502
00-0039710,WR,MIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6606452850165233,0,0,Jeshaun Jones,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038726,WR,ATL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5093827169813491,0,0,Jesse Matthews,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039392,WR,TEN,1,2,4.300000011920929,2.1500000059604645,2.0,4.300000011920929,4.300000011920929,2.1500000059604645,0.5,0.4036931224467736,0,0,Jha'Quan Jackson,,,,,,,,,0.5,4.0,0.0,0.9,,,,,,,,,,,0.0,0.0,8.0,0.0,0.2808333333333334
00-0039760,WR,CHI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4503964932758731,0,0,John Jackson,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039505,WR,NE,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47687037161332957,0,0,John Jiles,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0037614,WR,HOU,2,27,205.7000014781952,7.618518573266488,13.5,126.70000076293945,79.00000071525574,7.618518573266488,0.5,0.47662751478437715,0,0,John Metchie III,,,,,,,,,1.8148148148148149,19.22222222222222,0.037037037037037035,3.266666666666667,,,,,,,,,,,0.0,0.0,10.591836734693878,0.4,0.5274489795918368
00-0039456,WR,SEA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5821692315342908,0,0,John Rhys Plumlee,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0033460,WR,PHI,6,36,374.4000020623207,10.400000057286686,6.0,162.50000232458115,1.7000000476837158,7.109999966621399,0.0,0.6846089760127168,0,0,John Ross,,,,,,,,,1.75,26.75,0.3055555555555556,3.15,,,,,,,,,,,0.0,0.6,15.285714285714286,1.0,0.63625
00-0037460,WR,HOU,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47662751478437715,0,0,Johnny Johnson III,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039236,WR,PHI,1,10,25.300000190734863,2.530000019073486,10.0,25.300000190734863,25.300000190734863,2.530000019073486,0.5,0.6846089760127168,0,0,Johnny Wilson,,,,,,,,,0.5,3.8,0.1,0.9,,,,,,,,,,,0.0,0.0,7.6,0.0,0.27016666666666667
00-0039062,WR,DAL,2,29,237.0,8.172413793103448,14.5,170.29999923706055,66.70000076293945,8.172413793103448,0.5,0.6184888892756937,0,0,Jonathan Mingo,,,,,,,,,2.0689655172413794,20.17241379310345,0.034482758620689655,3.724137931034483,,,,,,,,,,,0.0,0.0,9.75,0.0,0.5393103448275862
00-0037553,WR,SF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5704988891738156,0,0,Jontre Kirklin,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038994,WR,MIN,2,33,725.7000000029802,21.990909090999402,16.5,364.7999984771013,360.9000015258789,21.990909090999402,0.5,0.6606452850165233,0,0,Jordan Addison,,,,,,,,,4.121212121212121,55.0,0.5757575757575758,6.181818181818182,,,,,,,,,,,0.6,1.0,13.345588235294118,0.7,0.8195187165775402
00-0039751,WR,LA,1,7,107.20000004768372,15.314285721097674,7.0,107.20000004768372,107.20000004768372,15.314285721097674,0.5,0.5144561397548308,0,0,Jordan Whittington,,,,,,,,,3.2857142857142856,43.57142857142857,0.0,5.257142857142857,,,,,,,,,,,0.3,0.0,13.26086956521739,0.7,0.7479089026915113
00-0038484,WR,PHI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6846089760127168,0,0,Joseph Ngata,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039561,WR,JAX,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5903051306638771,0,0,Joseph Scates,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038149,WR,ATL,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5093827169813491,0,0,Josh Ali,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038997,WR,IND,2,31,625.8000015243888,20.18709682336738,15.5,336.7000030502677,289.0999984741211,20.18709682336738,0.5,0.5097194982603098,0,0,Josh Downs,,,,,,,,,4.516129032258065,50.774193548387096,0.25806451612903225,6.774193548387098,,,,,,,,,,,0.6,0.3,11.242857142857142,0.4,0.8078740399385562
00-0036988,WR,LAC,4,57,864.0000015795231,15.157894764553037,14.25,325.90000000596046,160.8999992609024,15.088000092506409,0.0,0.48922604332965175,0,0,Josh Palmer,,,,,,,,,3.2280701754385963,40.50877192982456,0.17543859649122806,5.1649122807017545,,,,,,,,,,,0.3,0.3,12.548913043478262,0.7,0.7220061022120519
00-0033943,WR,JAX,8,104,1293.6000080108643,12.438461615489079,13.0,269.0,50.89999961853027,12.403703689575195,1.0,0.5903051306638771,0,0,Josh Reynolds,,,,,,,,,2.423076923076923,33.125,0.20192307692307693,4.361538461538461,,,,,,,,,,,0.0,0.3,13.670634920634921,0.7,0.6916656491656492
00-0039552,WR,JAX,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5903051306638771,0,0,Joshua Cephus,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0033857,WR,KC,8,109,2269.6000168919563,20.82201850359593,13.625,533.6000031232834,83.90000003576279,9.168000030517579,0.0,0.5854570056808311,0,0,JuJu Smith-Schuster,,,,,,,,,4.431192660550459,51.27522935779817,0.3302752293577982,6.646788990825689,,,,,,,,,,,0.6,0.6,11.571428571428571,0.4,0.8070806028833553
00-0039329,WR,GB,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.556550303718538,0,0,Julian Hicks,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0037508,WR,MIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6606452850165233,0,0,Justin Hall,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0036322,WR,MIN,5,79,2614.3600198179483,33.093164807822134,15.8,667.7800061702728,357.7000014781952,32.58857169960226,0.0,0.6606452850165233,0,0,Justin Jefferson,,,,,,,,,6.417721518987341,95.40506329113924,0.5063291139240507,8.984810126582277,,,,,,,,,,,1.0,1.0,14.865877712031558,1.0,0.9964234056541749
00-0034386,WR,KC,6,67,530.2000017166138,7.913432861441996,11.166666666666666,186.5,3.0,8.20555559794108,1.0,0.5854570056808311,0,0,Justin Watson,,,,,,,,,1.4328358208955223,21.52238805970149,0.19402985074626866,2.5791044776119403,,,,,,,,,,,0.0,0.3,15.020833333333334,1.0,0.5934328358208956
00-0037216,WR,KC,2,6,22.300000190734863,3.7166666984558105,3.0,22.300000190734863,0.0,3.7166666984558105,0.5,0.5854570056808311,0,0,Justyn Ross,,,,,,,,,1.0,8.833333333333334,0.0,1.8,,,,,,,,,,,0.0,0.0,8.833333333333334,0.0,0.3705555555555556
00-0035593,WR,IND,3,9,36.00000023841858,4.000000026490953,3.0,30.800000190734863,0.0,1.300000011920929,0.0,0.5097194982603098,0,0,Juwann Winfree,,,,,,,,,1.0,8.333333333333334,0.0,1.8,,,,,,,,,,,0.0,0.0,8.333333333333334,0.0,0.3572222222222222
00-0036345,WR,WAS,4,56,813.3000041246414,14.523214359368597,14.0,295.10000002384186,31.200000286102295,12.247619242895217,0.0,0.5530374281671313,0,0,K.J. Osborn,,,,,,,,,2.982142857142857,34.32142857142857,0.32142857142857145,4.771428571428571,,,,,,,,,,,0.3,0.6,11.508982035928144,0.4,0.6647633304818934
00-0036412,WR,BUF,3,21,223.80000185966492,10.657142945698329,7.0,158.60000228881836,23.899999618530273,7.244444396760729,0.0,0.6374409368632482,0,0,KJ Hamler,,,,,,,,,2.0,29.523809523809526,0.14285714285714285,3.6,,,,,,,,,,,0.0,0.0,14.761904761904763,1.0,0.6636507936507937
00-0037801,WR,DAL,3,33,280.80000162124634,8.509090958219586,11.0,172.70000076293945,10.900000095367432,9.99629635281033,1.0,0.6184888892756937,0,0,KaVontae Turpin,,,,,,,,,1.3636363636363635,17.09090909090909,0.15151515151515152,2.4545454545454546,,,,,,,,,,,0.0,0.3,12.533333333333333,0.7,0.5183131313131313
00-0036913,WR,CLE,4,36,423.16000217199326,11.75444450477759,9.0,169.35999995470047,0.6000000238418579,7.973333430290222,0.0,0.47064408658036305,0,0,Kadarius Toney,,,,,,,,,2.4722222222222223,22.5,0.16666666666666666,4.45,,,,,,,,,,,0.0,0.3,9.101123595505618,0.0,0.5764466292134831
00-0037380,WR,CLE,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47064408658036305,0,0,Kaden Davis,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0032464,WR,DET,8,80,846.2000039443374,10.577500049304216,10.0,236.40000247955322,0.0,9.878571510314941,1.0,0.58840327803872,0,0,Kalif Raymond,,,,,,,,,2.125,29.3375,0.1125,3.825,,,,,,,,,,,0.0,0.0,13.805882352941177,0.7,0.6550318627450981
00-0039589,WR,TB,1,3,3.100000023841858,1.0333333412806194,3.0,3.100000023841858,3.100000023841858,1.0333333412806194,0.5,0.6480371805809629,0,0,Kameron Johnson,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0036939,WR,NE,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47687037161332957,0,0,Kawaan Baker,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0038608,WR,NE,2,18,217.30000162124634,12.072222312291464,9.0,209.4000015258789,7.900000095367432,12.072222312291464,0.5,0.47687037161332957,0,0,Kayshon Boutte,,,,,,,,,2.5,33.77777777777778,0.16666666666666666,4.0,,,,,,,,,,,0.3,0.3,13.511111111111111,0.7,0.6602962962962964
00-0038969,WR,NYG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.443400001319199,0,0,Kearis Jackson,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0030279,WR,CHI,11,141,4287.860026143491,30.41035479534391,12.818181818181818,518.3000030517578,26.300000190734863,29.937857304300582,1.0,0.4503964932758731,0,0,Keenan Allen,,,,,,,,,6.48936170212766,73.76595744680851,0.4397163120567376,9.085106382978722,,,,,,,,,,,1.0,0.6,11.3672131147541,0.4,0.9031256830601093
00-0034317,WR,BAL,5,22,135.20000088214874,6.145454585552216,4.4,88.20000076293945,3.8000000715255737,3.3,0.0,0.5493838721814975,0,0,Keith Kirkwood,,,,,,,,,1.1818181818181819,13.727272727272727,0.18181818181818182,2.1272727272727274,,,,,,,,,,,0.0,0.3,11.615384615384615,0.4,0.46928904428904433
00-0035297,WR,DAL,1,13,127.93999999761581,9.841538461355062,13.0,127.93999999761581,127.93999999761581,9.841538461355062,0.5,0.6184888892756937,0,0,Kelvin Harmon,,,,,,,,,2.3076923076923075,28.076923076923077,0.0,4.153846153846153,,,,,,,,,,,0.0,0.0,12.166666666666666,0.7,0.635982905982906
00-0037422,WR,CIN,1,1,3.400000035762787,3.400000035762787,1.0,3.400000035762787,3.400000035762787,3.400000035762787,0.5,0.5897839100392557,0,0,Kendric Pryor,,,,,,,,,1.0,9.0,0.0,1.8,,,,,,,,,,,0.0,0.0,9.0,0.0,0.375
00-0033307,WR,NE,8,114,1565.7000174820423,13.734210679667038,14.25,358.1000051498413,77.70000076293945,15.380000115931034,1.0,0.47687037161332957,0,0,Kendrick Bourne,,,,,,,,,2.675438596491228,34.026315789473685,0.2631578947368421,4.280701754385965,,,,,,,,,,,0.3,0.3,12.718032786885246,0.7,0.6602001725625539
00-0039901,WR,BUF,1,16,186.19999927282333,11.637499954551458,16.0,186.19999927282333,186.19999927282333,11.637499954551458,0.5,0.6374409368632482,0,0,Keon Coleman,,,,,,,,,2.0,36.125,0.25,3.6,,,,,,,,,,,0.0,0.3,18.0625,1.0,0.67
00-0037231,WR,NO,1,8,54.00000041723251,6.750000052154064,8.0,54.00000041723251,54.00000041723251,6.750000052154064,0.5,0.45162291740532967,0,0,Kevin Austin Jr.,,,,,,,,,1.375,18.875,0.0,2.475,,,,,,,,,,,0.0,0.0,13.727272727272727,0.7,0.5516856060606061
00-0034854,WR,ATL,7,54,320.00000262260437,5.9259259744926736,7.714285714285714,71.70000076293945,7.700000047683716,6.350000063578288,1.0,0.5093827169813491,0,0,KhaDarel Hodge,,,,,,,,,1.1851851851851851,18.425925925925927,0.037037037037037035,2.1333333333333333,,,,,,,,,,,0.0,0.0,15.546875,1.0,0.56
